,상호명,지점명,상권업종대분류명,상권업종중분류명,시도명,시군구명,행정동명,위도,경도
142,이디야커피,구로디지털점,음식,커피점/카페,서울특별시,구로구,구로3동,37.4863235690092,126.8912265112
143,이디야커피,내방역점,음식,커피점/카페,서울특별시,서초구,방배1동,37.4875603703703,126.994186728526
144,이디야커피,고척스카이돔점,음식,커피점/카페,서울특별시,구로구,고척1동,37.4976870234984,126.863860165455
145,이디야커피,까치산역점,음식,커피점/카페,서울특별시,강서구,화곡1동,37.5334122861873,126.845181337042
146,이디야커피,고덕래미안힐스점,음식,커피점/카페,서울특별시,강동구,고덕1동,37.5577946285561,127.148519736767
147,이디야커피숍,,음식,커피점/카페,서울특별시,양천구,신정3동,37.5122336289539,126.83831379492
148,이디야커피,마곡나루역점,음식,커피점/카페,서울특별시,강서구,가양1동,37.5670848911589,126.827003198167
149,이디야커피중곡대원점,중곡대원점,음식,커피점/카페,서울특별시,광진구,중곡3동,37.5635853445031,127.08662805154
150,이디야커피,신림신원점,음식,커피점/카페,서울특별시,관악구,신원동,37.4807333350415,126.927919762351
151,이디야커피,,음식,커피점/카페,서울특별시,강남구,삼성1동,37.5118203253706,127.059139102428
152,이디야커피,송파파인타운점,음식,커피점/카페,서울특별시,송파구,장지동,37.4771488377273,127.127399757141
153,이디야커피,이수중앙점,음식,커피점/카페,서울특별시,동작구,사당2동,37.4846382574294,126.979164686231
154,이디야커피,망원역점,음식,커피점/카페,서울특별시,마포구,서교동,37.556367092552,126.910210961841
155,이디야커피,구의역점,음식,커피점/카페,서울특별시,광진구,구의3동,37.5383402497529,127.089267049741
156,이디야커피,잠실나루역점,음식,커피점/카페,서울특별시,송파구,잠실6동,37.5185122433499,127.103954058906
157,이디야커피,4.19사거리점,음식,커피점/카페,서울특별시,강북구,우이동,37.6478807283202,127.014216561839
158,이디야커피,,음식,커피점/카페,서울특별시,강서구,방화2동,37.5713574580352,126.802937461062
159,이디야커피,목동로데오점,음식,커피점/카페,서울특별시,양천구,신정4동,37.5279344626813,126.863808830067
160,이디야커피,,음식,커피점/카페,서울특별시,중랑구,묵1동,37.6106139694595,127.077750994655
161,이디야커피,국민대점,음식,커피점/카페,서울특별시,성북구,정릉3동,37.6111552433468,127.000373670415
162,이디야커피,화곡중앙시장점,음식,커피점/카페,서울특별시,강서구,화곡1동,37.5343182372782,126.838333361131
163,이디야커피,신림남부초교점,음식,커피점/카페,서울특별시,관악구,신사동,37.4833904118222,126.921866485341
164,이디야커피,연대서문점,음식,커피점/카페,서울특별시,서대문구,연희동,37.5636995123904,126.933670527126
165,이디야커피광산사거리점,광산사거리점,음식,커피점/카페,서울특별시,강북구,수유3동,37.6425354067388,127.022615596231
166,이디야커피,미아삼거리점,음식,커피점/카페,서울특별시,강북구,송천동,37.6127068970516,127.029745466613
167,이디야커피,서교동점,음식,커피점/카페,서울특별시,마포구,서교동,37.5563548363189,126.926576951282
168,이디야커피,금란망우점,음식,커피점/카페,서울특별시,중랑구,망우본동,37.6000961146002,127.103123745421
169,이디야커피,하계온천점,음식,커피점/카페,서울특별시,노원구,하계1동,37.6402549253244,127.072739052558
170,이디야커피,태평로점,음식,커피점/카페,서울특별시,중구,소공동,37.5623047513967,126.974563036541
171,이디야커피,홍대중앙점,음식,커피점/카페,서울특별시,마포구,서교동,37.5542842652153,126.920845952964
172,이디야커피신금호역점,신금호역점,음식,커피점/카페,서울특별시,성동구,금호2.3가동,37.5537856629801,127.019678846877
173,이디야커피한국수출입은행점,한국수출입은행점,음식,커피점/카페,서울특별시,영등포구,여의동,37.5283061280663,126.920722525498
174,이디야커피,목동파리공원점,음식,커피점/카페,서울특별시,양천구,목5동,37.5356004295454,126.878695955912
175,이디야커피,개포역점,음식,커피점/카페,서울특별시,강남구,개포2동,37.4885486506933,127.067425729925
176,이디야커피,디지털미디어시티역사점,음식,커피점/카페,서울특별시,은평구,증산동,37.5771492052525,126.901915425998
177,이디야커피,가산에이스점,음식,커피점/카페,서울특별시,금천구,가산동,37.4829589044718,126.881269655342
178,이디야커피,동원사거리점,음식,커피점/카페,서울특별시,중랑구,면목3.8동,37.5895833935315,127.094010195734
179,이디야커피,동묘역점,음식,커피점/카페,서울특별시,종로구,숭인2동,37.5730979497869,127.01677672358
180,이디야커피,신길썬프라자점,음식,커피점/카페,서울특별시,영등포구,신길6동,37.4964599899971,126.908605485281
181,이디야커피,여의나루역점,음식,커피점/카페,서울특별시,영등포구,여의동,37.5260456751758,126.930756150723
182,이디야커피정릉아리랑점,정릉아리랑점,음식,커피점/카페,서울특별시,성북구,정릉1동,37.6001262088188,127.018584155289
183,이디야커피영등포본동점,영등포본동점,음식,커피점/카페,서울특별시,영등포구,영등포본동,37.513701919529,126.906216566313
184,이디야커피,우이역도선사점,음식,커피점/카페,서울특별시,강북구,우이동,37.662570547697,127.011347462766
185,이디야커피,구로에이스점,음식,커피점/카페,서울특별시,구로구,구로3동,37.4856968115932,126.895498623424
186,이디야커피,신월5동점,음식,커피점/카페,서울특별시,양천구,신월5동,37.5391571455595,126.827429546899
187,이디야커피,한강진역사점,음식,커피점/카페,서울특별시,용산구,한남동,37.5402907618372,127.001727899719
188,이디야커피신당중앙점,신당중앙점,음식,커피점/카페,서울특별시,중구,황학동,37.5655751267529,127.022308959049
189,이디야커피,총신대점,음식,커피점/카페,서울특별시,동작구,사당5동,37.4850979953814,126.968812270543
190,이디야커피도봉산역사점,도봉산역사점,음식,커피점/카페,서울특별시,도봉구,도봉2동,37.6892030794368,127.046131256281
191,이디야커피,함지박사거리점,음식,커피점/카페,서울특별시,서초구,방배본동,37.4941195370261,126.989903258797
192,이디야커피,위례아이파크점,음식,커피점/카페,서울특별시,송파구,위례동,37.4771132063071,127.142222616189
193,이디야커피,신도림메르디앙점,음식,커피점/카페,서울특별시,구로구,신도림동,37.5095557856377,126.882015208423
194,이디야커피,홍은사거리점,음식,커피점/카페,서울특별시,서대문구,홍은1동,37.5945642312831,126.941145575913
195,이디야커피용두점,용두점,음식,커피점/카페,서울특별시,동대문구,용신동,37.5766510073258,127.037911897522
196,이디야커피,청담역사점,음식,커피점/카페,서울특별시,강남구,청담동,37.5191340451627,127.052022223423
197,이디야커피,사가정아이파크점,음식,커피점/카페,서울특별시,중랑구,면목5동,37.5835078171358,127.083180503273
198,이디야커피,창동현대타운점,음식,커피점/카페,서울특별시,도봉구,창1동,37.647363920542,127.035629325534
199,이디야커피,용산청파점,음식,커피점/카페,서울특별시,용산구,청파동,37.5494559592652,126.969397471313
200,이디야커피,,음식,커피점/카페,서울특별시,강남구,압구정동,37.5222741765022,127.031472117194
201,이디야커피,,음식,커피점/카페,서울특별시,은평구,역촌동,37.6007572517117,126.918612203657
202,이디야커피,쌍문동점,음식,커피점/카페,서울특별시,도봉구,쌍문3동,37.6488271380852,127.027281301643
203,이디야커피,월곡동아점,음식,커피점/카페,서울특별시,성북구,월곡2동,37.6062411759169,127.045674049001
204,이디야커피,답십리파크자이점,음식,커피점/카페,서울특별시,동대문구,답십리2동,37.5669052566479,127.061865236848
205,이디야커피,COFFEE이디야커피석관동점,음식,커피점/카페,서울특별시,성북구,석관동,37.6064730934232,127.062240589314
206,이디야커피,,음식,커피점/카페,서울특별시,종로구,종로5.6가동,37.570588221996,127.002240585768
207,이디야커피,북한산점,음식,커피점/카페,서울특별시,강북구,우이동,37.6447538240808,127.005589308423
208,이디야커피,석촌백제점,음식,커피점/카페,서울특별시,송파구,석촌동,37.5056666339411,127.104412997834
209,이디야커피,송파헬리오시티점,음식,커피점/카페,서울특별시,송파구,석촌동,37.4998056375629,127.105059793557
210,이디야한국수출입은행,,음식,커피점/카페,서울특별시,영등포구,여의동,37.5286278015413,126.923387947271
211,이디야커피,송파문정점,음식,커피점/카페,서울특별시,송파구,가락2동,37.4929471816897,127.125327457115
212,이디야커피,문정문현점,음식,커피점/카페,서울특별시,송파구,장지동,37.4801256760018,127.126630208883
213,이디야커피,증산동점,음식,커피점/카페,서울특별시,은평구,증산동,37.5833551541152,126.906534251014
214,이디야커피,길동역점,음식,커피점/카페,서울특별시,강동구,길동,37.5373545388776,127.139247347881
215,이디야커피,송파풍납점,음식,커피점/카페,서울특별시,송파구,풍납2동,37.5280950571472,127.116522308156
216,이디야커피,,음식,커피점/카페,서울특별시,관악구,대학동,37.4707379982163,126.934596871725
217,이디야커피,독바위역점,음식,커피점/카페,서울특별시,은평구,불광1동,37.6181455875127,126.933289862075
218,이디야커피,회기역중앙점,음식,커피점/카페,서울특별시,동대문구,휘경1동,37.5898289489413,127.057478583223
219,이디야역삼플래티넘,,음식,커피점/카페,서울특별시,강남구,역삼1동,37.4955012410702,127.030053791898
220,이디야커피전농뉴타운점,전농뉴타운점,음식,커피점/카페,서울특별시,동대문구,전농1동,37.5750607679141,127.049604240039
221,이디야커피,본서부병원점,음식,커피점/카페,서울특별시,은평구,응암1동,37.6012938749059,126.922115123153
222,이디야커피,세이브존노원점,음식,커피점/카페,서울특별시,노원구,하계1동,37.6381543484484,127.068017669352
223,이디야커피,장위2동점,음식,커피점/카페,서울특별시,성북구,장위2동,37.6092961760018,127.052442017109
224,이디야커피,갈현점,음식,커피점/카페,서울특별시,은평구,갈현1동,37.6206158625263,126.9166367825
225,이디야커피,,음식,커피점/카페,서울특별시,마포구,성산2동,37.5682756452677,126.897257447574
226,이디야커피,목동남부점,음식,커피점/카페,서울특별시,양천구,신정7동,37.5087419757957,126.86471059118
227,이디야커피,중계중앙점,음식,커피점/카페,서울특별시,노원구,중계1동,37.6521099756855,127.072410339479
228,이디야커피,대치역점,음식,커피점/카페,서울특별시,강남구,대치1동,37.4940800795246,127.06160081988
229,이디야커피,성산중앙점,음식,커피점/카페,서울특별시,마포구,성산1동,37.5603007167274,126.916639214378
230,이디야커피,서울삼성내과점,음식,커피점/카페,서울특별시,송파구,잠실본동,37.5061605267183,127.080734097509
231,이디야커피,쌈지공원점,음식,커피점/카페,서울특별시,금천구,독산4동,37.4713434466071,126.903273003144
232,이디야커피,신촌숲아이파크점,음식,커피점/카페,서울특별시,마포구,신수동,37.5502455080963,126.935503212947
233,이디야커피,가산오거리점,음식,커피점/카페,서울특별시,금천구,가산동,37.4788521505583,126.890081923648
234,이디야커피,상암홈플러스점,음식,커피점/카페,서울특별시,마포구,성산2동,37.5699318895879,126.899010271732
235,이디야커피,충정로역점,음식,커피점/카페,서울특별시,중구,중림동,37.55869399082,126.964516518868
236,이디야커피,방학홈플러스점,음식,커피점/카페,서울특별시,도봉구,방학1동,37.6648545802222,127.043575290761
237,이디야커피,광나루점,음식,커피점/카페,서울특별시,광진구,광장동,37.548165899755,127.107514859823
238,이디야커피,종합운동장역점,음식,커피점/카페,서울특별시,송파구,잠실본동,37.5115546361439,127.079163533887
239,이디야커피건대스타시티점,건대스타시티점,음식,커피점/카페,서울특별시,광진구,자양3동,37.5369968145663,127.072944230258
240,이디야커피,마곡헤리움점,음식,커피점/카페,서울특별시,강서구,가양1동,37.569229577876,126.826120574747
241,이디야커피,석계중앙점,음식,커피점/카페,서울특별시,성북구,석관동,37.6135497381248,127.064949446017
242,이디야커피가좌역점,가좌역점,음식,커피점/카페,서울특별시,서대문구,남가좌1동,37.5694861927415,126.9151025024
243,이디야커피,을지병원사거리점,음식,커피점/카페,서울특별시,강남구,논현2동,37.5193829472193,127.029416676307
244,엠케이이디야마곡나루역점,,음식,커피점/카페,서울특별시,강서구,가양1동,37.5671171025413,126.826617829183
245,이디야커피,염창역점,음식,커피점/카페,서울특별시,강서구,염창동,37.5472322211543,126.874843849435
246,이디야커피,신논현점,음식,커피점/카페,서울특별시,서초구,반포1동,37.5052932735264,127.023197445985
247,이디야커피,명지전문대점,음식,커피점/카페,서울특별시,서대문구,홍은2동,37.584562187544,126.924145347606
248,이디야커피,신사점,음식,커피점/카페,서울특별시,강남구,논현1동,37.5165449235408,127.021806475458
249,이디야커피,응봉동점,음식,커피점/카페,서울특별시,성동구,응봉동,37.5505282828068,127.03112925594
250,이디야커피,시흥사거리점,음식,커피점/카페,서울특별시,금천구,시흥1동,37.4549873826183,126.899182967947
251,이디야커피,강남세곡점,음식,커피점/카페,서울특별시,강남구,세곡동,37.4667851100028,127.100762145322
252,이디야커피,오금중앙점,음식,커피점/카페,서울특별시,송파구,오금동,37.5086806472427,127.130335641369
253,이디야커피,방학중앙점,음식,커피점/카페,서울특별시,도봉구,방학2동,37.6657601219426,127.03527800856
254,이디야커피,동덕여대점,음식,커피점/카페,서울특별시,성북구,월곡2동,37.6034777169366,127.042674188608
255,이디야커피,문정중앙점,음식,커피점/카페,서울특별시,송파구,문정1동,37.4864398352127,127.126319247832
256,이디야커피,망원중앙점,음식,커피점/카페,서울특별시,마포구,망원2동,37.560783284032,126.905460718039
257,이디야커피,시흥유통센터점,음식,커피점/카페,서울특별시,금천구,시흥3동,37.4418758065966,126.9038953648
258,이디야커피선정릉역점,선정릉역점,음식,커피점/카페,서울특별시,강남구,역삼1동,37.5096424554259,127.042652306748
259,이디야커피,도림점,음식,커피점/카페,서울특별시,영등포구,도림동,37.5086022261624,126.896552424764
260,이디야커피,이문점,음식,커피점/카페,서울특별시,동대문구,이문2동,37.6031370128587,127.064230403759
261,이디야커피,서울고교점,음식,커피점/카페,서울특별시,서초구,서초3동,37.4827385860329,127.005761842388
262,이디야커피,보라매중앙점,음식,커피점/카페,서울특별시,관악구,보라매동,37.4933829422582,126.927795512418
263,이디야커피봉천중앙점,봉천중앙점,음식,커피점/카페,서울특별시,관악구,낙성대동,37.4789997962486,126.957736710026
264,이디야커피,봉천역점,음식,커피점/카페,서울특별시,관악구,청룡동,37.4813640319471,126.948975100251
265,을지사거리이디야커피숍,,음식,커피점/카페,서울특별시,강남구,논현2동,37.5193829472193,127.029416676307
266,이디야커피,목4동점,음식,커피점/카페,서울특별시,양천구,목3동,37.5394718594305,126.866111844471
267,이디야커피,가재울중앙점,음식,커피점/카페,서울특별시,서대문구,남가좌1동,37.574565579168,126.917779755628
268,마스터키이디야마곡나루역점,,음식,커피점/카페,서울특별시,강서구,가양1동,37.5671171025413,126.826617829183
269,이디야커피,암사3동점,음식,커피점/카페,서울특별시,강동구,암사1동,37.5541981957238,127.140887149503
270,이디야커피,봉천역점,음식,커피점/카페,서울특별시,관악구,은천동,37.4826792973624,126.94187856459
271,이디야커피,양천구청점,음식,커피점/카페,서울특별시,양천구,신정7동,37.5153053135084,126.862292263327
272,이디야커피,문정엠스테이트점,음식,커피점/카페,서울특별시,송파구,문정2동,37.4860489500657,127.120997943551
273,이디야커피,롯데마트구로점,음식,커피점/카페,서울특별시,구로구,구로2동,37.4982764661074,126.872717618816
274,이디야커피,가락중앙점,음식,커피점/카페,서울특별시,송파구,가락본동,37.4983197587666,127.12077496358
275,이디야커피,동부이촌동점,음식,커피점/카페,서울특별시,용산구,이촌1동,37.520426902219,126.974876251724
276,이디야커피,성수2가점,음식,커피점/카페,서울특별시,성동구,성수2가1동,37.5371526231673,127.055086890456
277,이디야커피,목3동점,음식,커피점/카페,서울특별시,양천구,목3동,37.5489244225447,126.868062271748
278,이디야커피,,음식,커피점/카페,서울특별시,금천구,시흥4동,37.4617327045607,126.912422441173
279,이디야커피,성산점,음식,커피점/카페,서울특별시,마포구,성산1동,37.5648140758985,126.91164997402
280,이디야커피,선릉사거리점,음식,커피점/카페,서울특별시,강남구,역삼1동,37.5058651538517,127.047993847666
281,이디야커피,삼각지점,음식,커피점/카페,서울특별시,용산구,한강로동,37.5314351268072,126.970437491764
282,이디야커피,,음식,커피점/카페,서울특별시,강서구,방화2동,37.5690035376527,126.812529039729
283,이디야커피,문정테라타워점,음식,커피점/카페,서울특별시,송파구,문정2동,37.4845512962666,127.120744114354
284,이디야커피텐즈힐점,텐즈힐점,음식,커피점/카페,서울특별시,성동구,왕십리도선동,37.5691777675996,127.026484238972
285,이디야커피,동자동점,음식,커피점/카페,서울특별시,용산구,남영동,37.5533440808193,126.975104579843
286,이디야커피,논골사거리점,음식,커피점/카페,서울특별시,성동구,금호1가동,37.5555192826574,127.024466268491
287,이디야커피,당곡사거리점,음식,커피점/카페,서울특별시,관악구,보라매동,37.4892762462003,126.929018926177
288,이디야커피점,,음식,커피점/카페,서울특별시,성동구,금호2.3가동,37.5538841095515,127.019598333334
289,이디야커피,선릉점,음식,커피점/카페,서울특별시,강남구,대치4동,37.5035180984722,127.050817251518
290,이디야커피,굽은다리역점,음식,커피점/카페,서울특별시,강동구,천호1동,37.5435006441838,127.141847322504
291,이디야커피,은행사거리점,음식,커피점/카페,서울특별시,노원구,중계본동,37.6504580389522,127.077768446548
292,이디야커피,영등포중앙점,음식,커피점/카페,서울특별시,영등포구,영등포동,37.5194725232102,126.904695659802
293,이디야커피신도림테크노마트,,음식,커피점/카페,서울특별시,구로구,구로5동,37.5070380397769,126.89020763235
294,이디야커피,화곡남부시장점,음식,커피점/카페,서울특별시,강서구,화곡4동,37.533059414663,126.858933773438
295,이디야커피,노원중앙점,음식,커피점/카페,서울특별시,노원구,상계2동,37.656995162161,127.066898206551
296,이디야커피개봉북부점,개봉북부점,음식,커피점/카페,서울특별시,구로구,개봉1동,37.4962084765756,126.859098925005
297,이디야커피,,음식,커피점/카페,서울특별시,강서구,가양1동,37.5664636928306,126.848101050873
298,이디야커피,염창동점,음식,커피점/카페,서울특별시,강서구,염창동,37.5506554860558,126.871940483475
299,이디야커피마포KCC점,마포KCC점,음식,커피점/카페,서울특별시,마포구,공덕동,37.5428373024369,126.952446717884
300,이디야커피신림중앙점,신림중앙점,음식,커피점/카페,서울특별시,관악구,신림동,37.4843256734976,126.926613340886
301,이디야커피,마포공덕역점,음식,커피점/카페,서울특별시,마포구,도화동,37.5420270013038,126.950489097307
302,이디야커피,이마트구로점,음식,커피점/카페,서울특별시,구로구,구로3동,37.4843854057524,126.897869806414
303,이디야커피,보라매공원점,음식,커피점/카페,서울특별시,동작구,신대방2동,37.4968042719762,126.916641163561
304,이디야커피,동부병원사거리점,음식,커피점/카페,서울특별시,동대문구,용신동,37.5735028815828,127.030876967947
305,이디야커피,공항시장역점,음식,커피점/카페,서울특별시,강서구,방화2동,37.5641733332656,126.810670159065
306,이디야카페,,음식,커피점/카페,서울특별시,성북구,정릉1동,37.6001262088188,127.018584155289
307,이디야커피,,음식,커피점/카페,서울특별시,서초구,반포본동,37.5017804053017,126.990128046046
308,부일이디야커피,,음식,커피점/카페,서울특별시,송파구,잠실6동,37.5174361339672,127.103446561974
309,이디야커피,장안사거리점,음식,커피점/카페,서울특별시,동대문구,장안2동,37.5723768984606,127.074713350358
310,이디야커피,신월신곡시장점,음식,커피점/카페,서울특별시,양천구,신월6동,37.5183040748187,126.842642742272
311,이디야커피,북창동점,음식,커피점/카페,서울특별시,중구,소공동,37.5635369382734,126.977421205829
312,이디야커피,합정역점,음식,커피점/카페,서울특별시,마포구,서교동,37.5522915475375,126.913812647187
313,이디야커피,이마트은평점,음식,커피점/카페,서울특별시,은평구,응암1동,37.6008195056276,126.920491206786
314,이디야커피,강동역점,음식,커피점/카페,서울특별시,강동구,천호3동,37.5369283249555,127.130267946955
315,이디야커피,강남자곡점,음식,커피점/카페,서울특별시,강남구,세곡동,37.473706908459,127.103347361641
316,이디야커피,성균관대점,음식,커피점/카페,서울특별시,종로구,혜화동,37.5836471395822,126.998318669495
317,이디야커피,양재점,음식,커피점/카페,서울특별시,서초구,서초2동,37.4843413043288,127.030559918032
318,이디야커피경희대점,경희대점,음식,커피점/카페,서울특별시,동대문구,회기동,37.5918975622782,127.052504128517
319,이디야커피,불광중앙점,음식,커피점/카페,서울특별시,은평구,불광1동,37.6123287409882,126.931719290279
320,이디야커피,건대스타시티2호점,음식,커피점/카페,서울특별시,광진구,자양3동,37.53835036397,127.070902015585
321,이디야커피,마곡퀸즈파크9점,음식,커피점/카페,서울특별시,강서구,가양1동,37.559191118332,126.835117705954
322,이디야커피,백련산아이파크점,음식,커피점/카페,서울특별시,은평구,응암2동,37.5952812574581,126.918861314786
323,이디야커피,석계역사점,음식,커피점/카페,서울특별시,노원구,월계1동,37.6150365357299,127.066097510745
324,이디야커피,서일중앙점,음식,커피점/카페,서울특별시,중랑구,면목3.8동,37.5866486207843,127.09552904524
325,이디야커피,신정서부점,음식,커피점/카페,서울특별시,양천구,신정3동,37.5122255097911,126.838404410671
326,이디야커피,가산SKV1점,음식,커피점/카페,서울특별시,금천구,가산동,37.4814819459092,126.880398452512
327,이디야커피,YTN점,음식,커피점/카페,서울특별시,중구,회현동,37.5581964038656,126.972536771411
328,이디야커피,역삼점,음식,커피점/카페,서울특별시,강남구,역삼2동,37.4958301012042,127.040532937331
